Timestamp,Source_Node_ID,RSSI_dBm,Noise_Floor_dBm,PDR_Percentage,Packet_Drop_Count,Bit_Error_Rate,Throughput_Kbps,Jitter_ms,Label,SNR_dB,Class_ID
1764623934.0713167,17,-48.68,-87.42,96.3,0,0.00020619192958128488,227.52,9.96,Normal,38.75,0
1764624221.5713167,42,-47.58,-57.85,0.03,98,0.23674105763377087,9.28,155.81,Jamming,10.28,1
1764623916.1713166,42,-46.87,-88.8,95.3,0,0.0004969808269406426,252.57,1.76,Normal,41.93,0
1764624989.6713166,49,-34.99,-91.31,96.7,0,0.0005829419387745203,251.47,7.13,Normal,56.32,0
1764624405.6713166,38,-39.84,-90.55,98.88,0,0.00011537249255363307,253.76,3.31,Normal,50.71,0
1764623376.4713166,14,-39.27,-87.18,96.86,0,0.0003541472405771053,297.83,7.25,Normal,47.91,0
1764623752.5713167,43,-52.16,-87.73,99.14,0,0.0005393958138724141,266.15,9.05,Normal,35.57,0
1764625048.0713167,38,-43.93,-91.62,95.06,0,0.0005434772469039974,256.26,1.38,Normal,47.69,0
1764623892.9713166,24,-45.99,-87.86,97.41,0,0.0006558525869484029,237.59,7.73,Normal,41.87,0
1764623286.9713166,15,-50.87,-91.1,99.8,0,0.0009470665180317512,232.37,8.97,Normal,40.23,0
1764625062.2713165,11,-36.75,-49.95,15.08,58,0.24306857915665808,0.0,228.5,Jamming,13.2,1
1764623788.9713166,20,-47.88,-86.72,96.36,0,0.0007500150542572772,245.38,3.51,Normal,38.84,0
1764624046.7713165,10,-40.37,-89.28,99.59,0,0.0005503402018738088,256.22,9.62,Normal,48.91,0
1764623253.2713165,45,-43.08,-88.43,95.7,0,0.00011259242058766636,257.29,3.03,Normal,45.35,0
1764625142.2713165,19,-74.54,-43.87,28.51,54,0.23940194752584246,14.19,310.71,Jamming,-30.67,1
1764623245.9713166,11,-73.36,-58.87,28.69,97,0.14305031216338998,4.34,142.59,Jamming,-14.49,1
1764623678.4713166,48,-49.39,-90.82,99.31,0,0.00017421883030486847,268.51,9.84,Normal,41.43,0
1764624087.3713167,8,-62.11,-55.35,29.26,57,0.11195744135433704,6.7,364.98,Jamming,-6.76,1
1764624857.4713166,11,-33.56,-48.3,11.59,83,0.26341785579741916,10.46,157.83,Jamming,14.74,1
1764623807.4713166,15,-43.42,-95.76,99.63,0,0.0007739365841015505,256.3,8.69,Normal,52.34,0
1764624595.4713166,17,-48.88,-87.24,98.68,0,0.0009058861576535334,265.09,9.18,Normal,38.36,0
1764624021.7713165,42,-72.84,-42.35,5.34,93,0.10788589360946749,0.03,308.67,Jamming,-30.49,1
1764623725.3713167,22,-36.7,-89.17,97.94,0,0.0009390909519055638,253.65,9.48,Normal,52.47,0
1764624704.1713166,4,-41.78,-90.36,95.15,0,0.0007344010993155523,264.95,2.41,Normal,48.58,0
1764623217.6713166,19,-30.25,-89.94,83.09,5,0.008784083598185943,209.41,132.49,Spoofing,59.69,2
1764624223.4713166,31,-37.53,-89.33,95.51,0,0.000329882917098425,250.1,5.01,Normal,51.8,0
1764624487.1713166,40,-46.1,-89.48,95.26,0,0.0004136843900080524,214.79,2.06,Normal,43.38,0
1764623602.2713165,36,-40.77,-89.56,97.37,0,0.0005092984357532506,242.16,2.62,Normal,48.78,0
1764624015.7713165,12,-45.04,-90.64,99.21,0,0.0003050413135257128,235.91,6.02,Normal,45.59,0
1764623776.8713167,18,-45.26,-92.58,95.83,0,0.0009205024425220143,300.83,8.03,Normal,47.33,0
1764623771.4713166,33,-48.93,-90.43,97.49,0,0.0004126293555176919,234.47,4.22,Normal,41.5,0
1764624359.9713166,17,-49.23,-92.31,99.27,0,0.0008872749971052544,244.07,2.84,Normal,43.08,0
1764623890.2713165,30,-38.57,-90.27,99.35,0,0.00035793205781430303,236.1,2.18,Normal,51.7,0
1764624017.8713167,37,-42.91,-89.04,97.29,0,0.0005588501808194888,254.56,7.87,Normal,46.13,0
1764624664.5713167,27,-38.43,-91.63,98.75,0,0.0009443875017489207,235.04,3.97,Normal,53.2,0
1764624748.7713165,48,-28.16,-93.4,89.53,7,0.009284126275218674,166.12,62.08,Spoofing,65.24,2
1764623289.2713165,17,-38.47,-89.51,99.82,0,0.0008421807597581198,233.2,2.46,Normal,51.04,0
1764623194.5713167,3,-50.05,-88.36,98.92,0,0.0002785836655442988,249.68,1.53,Normal,38.31,0
1764624971.4713166,30,-48.5,-89.37,96.52,0,0.0004955552066553163,247.44,2.46,Normal,40.86,0
1764623781.6713166,19,-54.09,-91.72,95.5,0,0.0006290393564371537,268.4,8.4,Normal,37.63,0
1764623773.6713166,35,-42.02,-85.92,95.7,0,0.0005983271292630192,214.76,8.93,Normal,43.91,0
1764623449.8713167,37,-45.73,-89.08,99.73,0,0.0007413673518141296,238.95,2.7,Normal,43.36,0
1764624789.4713166,38,-76.5,-48.65,13.52,69,0.269133698060686,16.34,184.12,Jamming,-27.86,1
1764624854.8713167,21,-47.2,-89.3,96.75,0,0.0002597067557128537,252.56,9.0,Normal,42.1,0
1764623651.8713167,2,-49.39,-89.36,96.95,0,0.00020699099434146262,249.27,5.25,Normal,39.97,0
1764624423.4713166,8,-54.48,-92.08,97.56,0,0.0007863715863516449,251.02,5.87,Normal,37.6,0
1764624787.9713166,35,-68.74,-36.57,29.1,77,0.224391536595054,3.65,410.27,Jamming,-32.17,1
1764624094.2713165,5,-47.25,-91.73,95.22,0,0.0003782715560941159,265.77,5.96,Normal,44.48,0
1764624744.1713166,7,-41.9,-88.15,97.67,0,0.0008863678474907479,267.65,2.08,Normal,46.24,0
1764624322.7713165,8,-80.04,-46.24,22.1,96,0.24826609616881762,16.07,402.84,Jamming,-33.8,1
1764623892.3713167,6,-49.88,-91.82,97.0,0,0.000319560075610746,234.98,3.73,Normal,41.95,0
1764624161.7713165,16,-48.05,-49.97,7.29,89,0.2321679127727807,15.04,138.62,Jamming,1.92,1
1764623536.2713165,5,-42.6,-89.61,99.98,0,0.00032934175374726315,253.78,7.09,Normal,47.01,0
1764623267.7713165,32,-47.38,-88.87,96.59,0,0.0007149458725472245,238.07,1.02,Normal,41.49,0
1764624101.4713166,37,-51.48,-48.44,2.03,82,0.19915781284889897,10.07,193.57,Jamming,-3.03,1
1764624705.3713167,46,-30.37,-89.01,81.76,0,0.0023758060005587157,349.44,68.92,Spoofing,58.64,2
1764624079.7713165,14,-47.13,-91.24,95.36,0,0.0005053486650125201,254.08,1.45,Normal,44.12,0
1764624407.8713167,46,-44.64,-86.12,97.61,0,0.00034268604680097643,258.81,8.59,Normal,41.47,0
1764623251.8713167,41,-48.43,-90.97,99.13,0,0.0005930656711399397,254.06,8.6,Normal,42.54,0
1764624379.6713166,38,-51.54,-91.78,98.16,0,0.00014444120013796727,276.72,5.14,Normal,40.24,0
1764623989.7713165,36,-28.44,-91.78,90.26,3,0.00652735286364053,186.17,68.41,Spoofing,63.33,2
1764623891.2713165,50,-45.39,-88.41,97.18,0,0.0001905511091410654,243.99,1.18,Normal,43.02,0
1764624617.1713166,41,-46.82,-85.12,98.49,0,0.00047885750863111266,271.77,3.6,Normal,38.31,0
1764624289.9713166,20,-64.59,-44.44,1.86,59,0.21142886855649745,10.92,161.06,Jamming,-20.15,1
1764624925.8713167,23,-42.61,-90.05,99.94,0,0.0004218033113156792,257.6,1.48,Normal,47.44,0
1764624358.3713167,33,-45.22,-88.74,98.84,0,0.0005303426171225746,264.82,7.21,Normal,43.52,0
1764623850.2713165,23,-41.76,-91.78,95.13,0,0.0003393703596207429,236.53,9.63,Normal,50.01,0
1764625026.9713166,42,-48.46,-88.77,99.75,0,0.0008638890603846908,265.24,9.02,Normal,40.3,0
1764623737.5713167,47,-47.16,-89.56,98.17,0,0.00012874320705644194,262.63,7.18,Normal,42.4,0
1764623992.7713165,22,-56.15,-47.69,3.98,97,0.29142728062203094,3.25,380.55,Jamming,-8.46,1
1764624687.8713167,14,-54.17,-49.48,25.59,53,0.23156128324976974,11.76,263.81,Jamming,-4.69,1
1764623171.7713165,14,-72.61,-47.85,4.38,99,0.10902810979534612,3.35,201.37,Jamming,-24.75,1
1764623706.8713167,43,-47.73,-92.8,97.43,0,0.0003900239140530089,271.62,3.97,Normal,45.07,0
1764624940.0713167,4,-49.04,-91.03,95.34,0,0.0008700702779128075,230.52,4.26,Normal,41.99,0
1764624882.0713167,10,-44.06,-93.91,97.53,0,0.0008192925461731086,266.25,5.01,Normal,49.85,0
1764623197.4713166,43,-54.34,-93.96,96.8,0,0.0004938591025506378,239.06,8.3,Normal,39.62,0
1764623730.4713166,44,-52.86,-91.27,96.03,0,0.00015112455874362975,262.77,3.57,Normal,38.41,0
1764624948.3713167,26,-44.24,-87.53,95.28,0,0.0001150703761483294,233.12,3.44,Normal,43.29,0
1764624778.2713165,39,-45.39,-55.78,16.38,94,0.11728348119030592,13.73,427.65,Jamming,10.39,1
1764624206.4713166,14,-46.97,-92.1,99.57,0,0.0002467022585006893,226.4,1.89,Normal,45.13,0
1764623415.2713165,46,-38.42,-91.88,98.43,0,0.0006711346596701427,276.48,5.77,Normal,53.45,0
1764623364.9713166,20,-37.99,-90.47,96.71,0,0.0006357082942049351,239.08,6.57,Normal,52.49,0
1764624741.4713166,29,-46.68,-89.56,96.7,0,0.00034975818095801787,209.68,5.29,Normal,42.88,0
1764624805.0713167,30,-58.88,-44.97,24.11,61,0.2357634273227454,18.79,243.03,Jamming,-13.92,1
1764624049.8713167,3,-37.65,-89.02,98.43,0,0.000890905868206348,234.97,2.84,Normal,51.36,0
1764624680.1713166,29,-30.3,-89.52,88.72,9,0.007387113799692367,257.02,51.37,Spoofing,59.23,2
1764623669.5713167,31,-49.88,-92.98,99.93,0,0.0003141216849654908,237.72,4.3,Normal,43.1,0
1764624321.2713165,34,-49.49,-91.69,95.44,0,0.0007936266653185384,246.99,3.08,Normal,42.2,0
1764623514.5713167,38,-40.63,-89.3,95.9,0,0.0008611238793376541,236.01,1.76,Normal,48.67,0
1764624826.4713166,50,-44.56,-91.97,96.42,0,0.0004102251344137388,237.03,7.59,Normal,47.42,0
1764623262.5713167,42,-36.99,-89.19,95.91,0,0.0001362257712859713,243.71,2.75,Normal,52.2,0
1764624780.2713165,50,-44.66,-87.54,97.64,0,0.00023247433572015804,249.12,7.83,Normal,42.88,0
1764625138.1713166,36,-50.42,-88.75,96.53,0,0.0009815620559494316,241.15,9.47,Normal,38.33,0
1764624901.1713166,8,-45.14,-91.0,97.96,0,0.00034877236722337943,238.35,2.11,Normal,45.86,0
1764624545.0713167,42,-29.32,-89.64,81.1,8,0.005504317291303193,253.75,69.02,Spoofing,60.32,2
1764624407.1713166,2,-41.49,-87.12,98.48,0,0.0004581337691792123,280.1,9.17,Normal,45.63,0
1764624799.6713166,7,-29.37,-88.61,93.0,0,0.008290788500833035,140.07,116.36,Spoofing,59.24,2
1764624415.1713166,49,-43.31,-89.51,95.64,0,0.000502674674188002,295.89,3.73,Normal,46.2,0
1764624318.4713166,33,-63.08,-46.46,1.21,97,0.20132221625374347,11.24,380.67,Jamming,-16.62,1
1764623263.1713166,18,-45.56,-85.65,97.24,0,0.0005817134615920857,223.51,5.74,Normal,40.08,0
1764624380.7713165,32,-49.28,-89.91,99.37,0,0.0005892753431137161,244.14,3.54,Normal,40.63,0
1764624592.3713167,27,-44.68,-89.15,99.12,0,0.0004920555526408875,264.61,2.25,Normal,44.48,0
1764624919.9713166,40,-41.42,-88.62,98.67,0,0.00025567166939214215,229.95,5.21,Normal,47.2,0
1764625089.0713167,40,-50.26,-90.68,97.43,0,0.0009291531877625333,274.68,3.44,Normal,40.43,0
1764623494.4713166,35,-39.68,-90.53,98.33,0,0.00015399741794116682,261.0,1.77,Normal,50.85,0
1764623945.8713167,24,-47.72,-89.25,99.14,0,0.0008534413990192113,264.57,4.68,Normal,41.53,0
1764624445.5713167,36,-51.4,-89.72,98.57,0,0.0002383051874639844,238.74,2.9,Normal,38.32,0
1764623735.0713167,50,-50.56,-88.09,97.92,0,0.00013976522630847709,256.76,4.04,Normal,37.53,0
1764623325.6713166,13,-66.02,-51.4,7.61,93,0.21933642726795172,7.05,112.05,Jamming,-14.62,1
1764623808.9713166,37,-44.78,-89.67,97.05,0,0.00021883564997900195,257.49,3.62,Normal,44.89,0
1764624096.6713166,38,-41.48,-90.76,99.26,0,0.00015553848656650683,206.73,8.04,Normal,49.28,0
1764623714.1713166,17,-49.1,-46.48,19.42,55,0.2175803126549894,9.87,245.71,Jamming,-2.63,1
1764624489.6713166,30,-38.28,-90.19,96.48,0,0.00041646053981213163,274.99,1.18,Normal,51.91,0
1764623476.0713167,20,-44.15,-89.48,95.34,0,0.00036783543515502215,261.81,5.09,Normal,45.33,0
1764623349.4713166,45,-75.99,-39.87,8.42,54,0.24757692915601415,11.42,459.41,Jamming,-36.11,1
1764623157.7713165,43,-42.03,-87.97,96.7,0,0.0008743956028941927,214.56,6.14,Normal,45.94,0
1764624145.5713167,17,-31.73,-88.77,86.03,2,0.009813912982005974,283.38,98.67,Spoofing,57.04,2
1764625076.6713166,27,-46.62,-89.08,97.25,0,0.0001859431093959605,248.19,7.26,Normal,42.46,0
1764623925.0713167,24,-42.71,-89.94,98.22,0,0.00023938571389472968,206.93,5.69,Normal,47.23,0
1764623785.3713167,15,-43.88,-87.24,95.96,0,0.0003314819883442504,234.26,6.98,Normal,43.37,0
1764624732.8713167,15,-39.85,-84.85,98.85,0,0.00030665119746464854,276.09,4.29,Normal,45.01,0
1764624136.9713166,30,-49.0,-87.3,99.66,0,0.0002990352596029687,255.86,7.5,Normal,38.29,0
1764623862.5713167,48,-47.87,-90.07,98.94,0,0.0001745255765897153,305.21,1.72,Normal,42.2,0
1764624388.3713167,42,-48.88,-92.57,95.49,0,0.0006995559530683538,255.49,8.41,Normal,43.69,0
1764624849.9713166,2,-44.94,-89.12,99.77,0,0.0009008046091138555,273.37,9.96,Normal,44.18,0
1764625120.3713167,35,-45.26,-93.0,96.6,0,0.0002851869861546723,246.41,4.46,Normal,47.74,0
1764623916.7713165,13,-32.89,-90.37,97.12,0,0.000492834449481361,225.11,7.68,Normal,57.48,0
1764624058.6713166,39,-34.74,-89.92,95.81,0,0.0005035704480604064,268.27,1.28,Normal,55.19,0
1764624461.9713166,19,-37.13,-87.02,95.51,0,0.0007711561620440707,218.53,6.02,Normal,49.88,0
1764623178.7713165,10,-29.04,-90.17,88.27,7,0.008562991475636526,305.02,88.07,Spoofing,61.13,2
1764623715.2713165,44,-29.63,-90.56,89.72,3,0.004113994440689665,222.85,126.89,Spoofing,60.92,2
1764624028.6713166,13,-57.36,-50.97,6.68,55,0.2438879013452627,5.91,189.3,Jamming,-6.39,1
1764624129.8713167,10,-47.51,-91.6,99.89,0,0.00035308576092620594,281.95,9.95,Normal,44.09,0
1764624344.6713166,5,-42.68,-89.98,95.77,0,0.0004476690447745897,227.67,1.56,Normal,47.3,0
1764624437.7713165,9,-43.83,-89.6,97.61,0,0.00024162140887119333,272.35,7.93,Normal,45.77,0
1764624086.7713165,39,-38.92,-92.29,96.24,0,0.00046836430210115413,237.94,8.61,Normal,53.37,0
1764623263.2713165,42,-47.6,-89.6,98.71,0,0.00055924656556326,240.55,5.99,Normal,42.0,0
1764624090.4713166,2,-51.6,-90.6,97.13,0,0.0009424985452510667,283.26,9.28,Normal,39.0,0
1764623480.5713167,27,-48.4,-93.46,96.2,0,0.00017485011210724804,312.61,5.38,Normal,45.05,0
1764624988.8713167,41,-51.89,-91.12,95.78,0,0.0005197589193282218,237.59,7.36,Normal,39.22,0
1764624789.9713166,19,-46.31,-89.64,95.12,0,0.0007819479340811316,212.21,9.9,Normal,43.33,0
1764623957.7713165,47,-42.94,-88.53,97.41,0,0.0008142714131294708,234.98,3.56,Normal,45.59,0
1764625068.9713166,2,-38.17,-90.64,97.43,0,0.0006242409836991959,244.34,4.5,Normal,52.47,0
1764623845.7713165,32,-63.78,-40.57,14.64,81,0.16787191028754064,6.81,395.09,Jamming,-23.2,1
1764623194.0713167,14,-30.32,-89.98,93.76,1,0.006287824395786542,297.53,79.96,Spoofing,59.66,2
1764624817.2713165,9,-41.01,-89.13,97.09,0,0.0008578103568528802,268.79,6.18,Normal,48.12,0
1764625051.6713166,23,-41.24,-92.34,97.45,0,0.0007135978567075972,298.04,9.22,Normal,51.09,0
1764624197.7713165,16,-48.22,-62.15,16.57,77,0.15772555270968128,12.4,497.76,Jamming,13.93,1
1764624404.9713166,10,-44.96,-51.61,24.02,62,0.10492216316051357,23.19,230.32,Jamming,6.65,1
1764623754.5713167,25,-47.77,-87.25,98.79,0,0.0009324574021987711,214.31,8.7,Normal,39.47,0
1764623742.6713166,41,-43.0,-89.22,99.55,0,0.0003361925618547786,240.99,3.5,Normal,46.22,0
1764623204.7713165,30,-46.6,-90.21,97.93,0,0.00024027548404582076,212.94,9.99,Normal,43.6,0
1764623349.0713167,8,-51.07,-88.83,98.26,0,0.0008443924090776378,278.72,5.87,Normal,37.76,0
1764624168.4713166,10,-29.18,-87.74,94.36,2,0.007000282078609612,259.26,134.58,Spoofing,58.56,2
1764623202.3713167,43,-43.63,-88.91,99.05,0,0.000793837632780054,266.58,8.81,Normal,45.27,0
1764623553.0713167,23,-55.5,-51.53,13.17,60,0.22807130063899153,11.93,441.52,Jamming,-3.97,1
1764624642.2713165,50,-49.12,-87.85,96.79,0,0.0006630364131777973,245.7,2.09,Normal,38.73,0
1764624338.9713166,6,-42.79,-87.8,98.19,0,0.0003922217640772533,263.79,2.07,Normal,45.01,0
1764623174.9713166,48,-45.95,-89.2,99.72,0,0.0003972273560512853,249.23,7.37,Normal,43.25,0
1764623736.3713167,5,-47.76,-91.9,99.25,0,0.000328166168231703,245.05,4.02,Normal,44.14,0
1764624412.3713167,5,-37.78,-87.6,96.41,0,0.0007621870836511989,229.28,1.4,Normal,49.82,0
1764623393.8713167,38,-59.33,-50.83,16.32,58,0.22902975655821925,6.96,121.32,Jamming,-8.5,1
1764624516.1713166,32,-52.39,-87.54,98.86,0,0.00045273250386199386,223.84,1.07,Normal,35.15,0
1764624748.9713166,45,-48.72,-87.37,99.25,0,0.0004657444970607879,241.08,8.99,Normal,38.65,0
1764623876.9713166,24,-46.7,-46.55,8.93,80,0.29226645278285834,10.01,342.66,Jamming,-0.16,1
1764623403.8713167,8,-64.67,-43.68,11.41,74,0.1483974874237048,6.98,136.67,Jamming,-20.99,1
1764624131.8713167,12,-46.87,-85.16,99.51,0,0.0008482348060299736,220.57,3.13,Normal,38.29,0
1764624342.8713167,14,-45.74,-89.06,97.71,0,0.0004337204891830352,243.27,4.75,Normal,43.32,0
1764623712.0713167,42,-36.52,-93.6,97.29,0,0.0007384541629385506,238.96,3.2,Normal,57.09,0
1764624753.5713167,33,-47.45,-90.33,97.24,0,0.0001605275989292961,266.78,6.17,Normal,42.88,0
1764623582.5713167,29,-44.71,-89.76,99.46,0,0.0009480087545196147,239.85,5.36,Normal,45.06,0
1764623823.4713166,13,-44.35,-92.47,95.83,0,0.00010329372689495313,221.28,1.41,Normal,48.13,0
1764624582.9713166,5,-66.32,-47.87,30.0,72,0.2517816960967708,2.85,275.97,Jamming,-18.45,1
1764623580.3713167,9,-48.36,-88.3,99.96,0,0.0008200375504157199,284.45,8.15,Normal,39.94,0
1764623707.6713166,36,-56.09,-91.08,97.04,0,0.0003731625672871334,261.75,9.38,Normal,35.0,0
1764624413.2713165,44,-60.77,-49.86,15.87,71,0.2172789808825153,6.49,257.29,Jamming,-10.91,1
1764624491.9713166,28,-42.73,-89.38,95.09,0,0.0006589150050874488,233.24,9.58,Normal,46.66,0
1764624130.4713166,28,-39.63,-90.58,96.25,0,0.00016502878257224285,270.21,1.68,Normal,50.95,0
1764623719.5713167,48,-44.62,-91.17,98.96,0,0.0004957243697779087,265.53,7.16,Normal,46.55,0
1764623555.5713167,48,-62.52,-58.0,12.17,57,0.26614164672383744,7.48,190.88,Jamming,-4.52,1
1764624718.5713167,5,-47.2,-91.05,97.1,0,0.0008579860673481838,218.13,8.94,Normal,43.85,0
1764624448.0713167,30,-29.54,-88.15,87.19,2,0.009689342378074343,236.43,111.14,Spoofing,58.61,2
1764624121.5713167,15,-44.4,-89.87,95.58,0,0.0007083615925781776,233.28,7.64,Normal,45.47,0
1764623779.1713166,7,-51.21,-89.37,95.42,0,0.0006715471436438401,270.15,7.5,Normal,38.16,0
1764624669.4713166,40,-49.97,-88.4,95.47,0,0.0009301097849712623,231.01,1.68,Normal,38.43,0
1764623540.4713166,42,-43.52,-92.55,96.97,0,0.00021337749715344637,262.52,2.46,Normal,49.03,0
1764625079.8713167,27,-37.71,-90.01,97.63,0,0.0006888233203737368,280.21,8.04,Normal,52.3,0
1764624327.7713165,7,-52.99,-93.56,98.95,0,0.0008176797392949102,230.55,9.79,Normal,40.57,0
1764624748.0713167,21,-42.22,-88.71,98.81,0,0.0006252246182782834,245.37,4.72,Normal,46.48,0
1764625038.0713167,3,-47.62,-90.74,99.74,0,0.00014071106069478932,239.26,3.66,Normal,43.12,0
1764624791.3713167,42,-60.55,-45.52,11.89,98,0.250940687765268,13.24,382.45,Jamming,-15.03,1
1764623575.1713166,29,-46.76,-88.12,97.17,0,0.000790937754961937,260.95,7.47,Normal,41.36,0
1764624499.5713167,23,-52.51,-88.26,96.12,0,0.00023499407695813516,241.06,5.56,Normal,35.74,0
1764624142.5713167,36,-40.94,-90.82,96.92,0,0.0006680365580526364,229.41,7.03,Normal,49.88,0
1764624762.0713167,27,-42.03,-90.16,96.36,0,0.0008897354742364132,214.51,2.22,Normal,48.13,0
1764623572.4713166,7,-47.67,-90.24,99.12,0,0.000957372533505339,269.62,5.17,Normal,42.57,0
1764623420.7713165,48,-54.62,-86.81,99.63,0,0.0008550541108373009,272.43,3.69,Normal,32.19,0
1764624746.8713167,19,-47.24,-93.18,99.74,0,0.0009348577254846138,241.1,8.53,Normal,45.94,0
1764624385.1713166,30,-41.67,-88.52,99.37,0,0.0009474722744797348,220.69,9.78,Normal,46.85,0
1764623309.8713167,11,-41.51,-46.75,21.87,50,0.20752719740738285,15.8,398.09,Jamming,5.24,1
1764624672.4713166,44,-46.05,-95.06,95.38,0,0.0001888729334407387,244.88,2.93,Normal,49.01,0
1764623919.4713166,50,-46.58,-46.34,0.42,71,0.2702124640346568,11.9,407.2,Jamming,-0.24,1
1764624987.8713167,36,-50.43,-53.42,8.27,87,0.29217395824121034,7.69,335.03,Jamming,2.99,1
1764624854.4713166,9,-37.13,-92.82,98.22,0,0.0007564707168073961,229.17,3.75,Normal,55.68,0
1764623442.0713167,33,-34.36,-88.56,98.26,0,0.0008663000879240125,236.45,3.22,Normal,54.2,0
1764624345.9713166,35,-39.8,-92.33,95.6,0,0.00032095428837508486,250.65,4.86,Normal,52.53,0
1764624333.1713166,14,-74.43,-51.88,2.15,75,0.15582446300303654,8.8,152.51,Jamming,-22.54,1
1764623917.6713166,46,-48.0,-90.06,97.0,0,0.00027988704417777747,260.97,5.78,Normal,42.06,0
1764624809.0713167,23,-27.53,-92.02,91.19,6,0.003067392071543237,237.89,84.35,Spoofing,64.48,2
1764625066.4713166,32,-44.32,-91.55,99.84,0,0.0009389900794719911,266.64,8.97,Normal,47.23,0
1764624567.3713167,30,-42.86,-90.11,99.11,0,0.0009387247340810298,233.92,3.12,Normal,47.25,0
1764624744.7713165,10,-68.11,-45.63,11.35,52,0.21235320557898518,8.78,246.89,Jamming,-22.48,1
1764623191.0713167,42,-41.73,-87.71,96.82,0,0.0005398077123739917,290.32,2.64,Normal,45.98,0
1764623904.4713166,3,-65.99,-47.94,1.36,71,0.1328936978152743,14.17,173.72,Jamming,-18.06,1
1764624258.9713166,18,-39.58,-90.91,95.45,0,0.00036484866729169345,255.77,6.53,Normal,51.34,0
1764625108.2713165,39,-30.97,-90.08,94.37,7,0.006517298496333767,194.25,60.22,Spoofing,59.12,2
1764623204.8713167,45,-80.43,-49.65,3.28,83,0.10167040040922659,10.77,435.0,Jamming,-30.78,1
1764625100.1713166,24,-34.0,-91.02,99.2,0,0.00010664788410617875,210.62,2.83,Normal,57.02,0
1764623699.6713166,15,-66.22,-48.68,25.64,92,0.120121744137432,5.11,332.16,Jamming,-17.54,1
1764624223.5713167,11,-46.69,-88.92,95.63,0,0.0008417861268654288,256.87,5.99,Normal,42.23,0
1764624877.7713165,4,-48.59,-91.16,99.63,0,0.0005114824423600811,201.54,5.93,Normal,42.57,0
1764624853.2713165,25,-64.96,-46.58,12.99,79,0.13544641474007907,11.89,136.53,Jamming,-18.37,1
1764623775.6713166,21,-62.77,-51.11,24.04,64,0.2860051637953967,23.05,347.06,Jamming,-11.66,1
1764624541.5713167,33,-42.15,-88.7,96.87,0,0.0007088109571357234,256.32,1.36,Normal,46.55,0
1764623826.4713166,27,-43.56,-93.29,95.41,0,0.00021722016472051418,214.56,9.95,Normal,49.73,0
1764624013.9713166,21,-29.29,-90.23,85.82,2,0.008377173349865031,206.92,68.21,Spoofing,60.95,2
1764624171.7713165,50,-46.87,-89.53,99.6,0,0.0008187547061603648,216.32,2.15,Normal,42.65,0
1764623245.1713166,30,-85.92,-47.08,27.0,53,0.266149441144123,7.77,125.32,Jamming,-38.84,1
1764624040.0713167,4,-71.48,-49.5,26.96,55,0.24860322009120653,9.37,243.35,Jamming,-21.98,1
1764625091.2713165,3,-47.29,-93.21,96.8,0,0.0005982752419236853,233.81,7.52,Normal,45.92,0
1764624740.2713165,31,-38.97,-91.35,98.66,0,0.0003304292416151991,263.31,2.9,Normal,52.38,0
